CustomerID,Age,Gender,City,TransactionID,TransactionDate,AmountSpent,ProductID,ProductCategory,ProductRating,PaymentMethod,IsReturned,DeliveryStatus,DeliveryTimeDays,DeliveryFee,FeedbackScore,ReviewLength,CustomerSatisfaction
6633,63,Female,City C,15633,2022-08-23 17:00:00,465.43,369,Clothing,3.0,Credit Card,0,Delivered,8,19.87,Neutral,447,Neutral
6634,60,Male,City D,15634,2022-08-23 18:00:00,367.49,346,Clothing,4.9,PayPal,0,Delivered,5,11.7,Negative,250,Neutral
6635,24,Male,City A,15635,2022-08-23 19:00:00,389.17,285,Clothing,4.4,PayPal,0,Pending,3,19.26,Positive,432,Dissatisfied
6636,33,Female,City C,15636,2022-08-23 20:00:00,38.25,343,Toys,4.6,PayPal,0,Delivered,5,3.55,Positive,314,Satisfied
6637,62,Other,City C,15637,2022-08-23 21:00:00,106.45,137,Beauty,1.5,Bank Transfer,0,Delivered,9,11.56,Negative,35,Satisfied
6638,64,Female,City D,15638,2022-08-23 22:00:00,487.28,356,Home,4.8,PayPal,0,Delivered,6,19.0,Positive,24,Neutral
6639,65,Male,City D,15639,2022-08-23 23:00:00,348.13,439,Electronics,3.9,Bank Transfer,0,Delivered,4,4.8,Negative,141,Neutral
6640,44,Female,City A,15640,2022-08-24 00:00:00,282.92,347,Electronics,2.3,Bank Transfer,0,Delivered,1,6.95,Neutral,190,Satisfied
6641,40,Male,City D,15641,2022-08-24 01:00:00,186.65,232,Toys,4.5,PayPal,0,Delivered,8,5.82,Positive,76,Dissatisfied
6642,41,Female,City C,15642,2022-08-24 02:00:00,26.97,143,Electronics,4.0,PayPal,0,Delivered,5,19.38,Negative,116,Dissatisfied
6643,26,Other,City B,15643,2022-08-24 03:00:00,187.72,292,Toys,3.9,Bank Transfer,0,Delivered,9,6.74,Negative,295,Neutral
6644,52,Female,City A,15644,2022-08-24 04:00:00,251.96,156,Toys,3.9,Debit Card,0,Delivered,7,4.18,Neutral,249,Dissatisfied
6645,68,Other,City A,15645,2022-08-24 05:00:00,109.67,347,Home,4.2,Bank Transfer,0,Pending,2,16.34,Positive,439,Neutral
6646,37,Other,City C,15646,2022-08-24 06:00:00,90.7,203,Home,4.8,Credit Card,0,Delivered,2,11.24,Neutral,371,Neutral
6647,54,Female,City B,15647,2022-08-24 07:00:00,256.67,144,Toys,1.5,PayPal,0,Delivered,8,12.62,Positive,195,Dissatisfied
6648,59,Other,City D,15648,2022-08-24 08:00:00,295.02,159,Home,5.0,Debit Card,0,Cancelled,5,12.92,Positive,197,Neutral
6649,34,Other,City D,15649,2022-08-24 09:00:00,123.76,165,Beauty,4.5,Debit Card,0,Delivered,5,13.03,Neutral,21,Dissatisfied
6650,64,Male,City B,15650,2022-08-24 10:00:00,295.76,322,Clothing,2.8,PayPal,0,Delivered,6,10.18,Negative,159,Dissatisfied
6651,48,Male,City B,15651,2022-08-24 11:00:00,450.67,146,Electronics,1.6,Debit Card,0,Cancelled,7,19.56,Neutral,389,Dissatisfied
6652,25,Other,City C,15652,2022-08-24 12:00:00,239.22,337,Electronics,2.8,Credit Card,1,Pending,4,5.13,Neutral,442,Satisfied
6653,32,Female,City D,15653,2022-08-24 13:00:00,429.41,470,Electronics,4.1,PayPal,0,Delivered,9,19.24,Negative,72,Dissatisfied
6654,48,Other,City C,15654,2022-08-24 14:00:00,464.0,125,Electronics,3.4,Bank Transfer,0,Delivered,8,7.26,Positive,466,Satisfied
6655,47,Female,City D,15655,2022-08-24 15:00:00,50.74,492,Beauty,2.1,PayPal,0,Delivered,6,5.42,Positive,31,Satisfied
6656,63,Male,City D,15656,2022-08-24 16:00:00,52.43,406,Beauty,2.6,Credit Card,0,Delivered,1,13.26,Neutral,181,Satisfied
6657,37,Female,City B,15657,2022-08-24 17:00:00,240.64,193,Clothing,4.8,Debit Card,1,Delivered,6,18.05,Neutral,124,Satisfied
6658,56,Other,City C,15658,2022-08-24 18:00:00,296.11,209,Toys,4.2,PayPal,0,Delivered,1,8.53,Negative,181,Dissatisfied
6659,29,Other,City B,15659,2022-08-24 19:00:00,215.81,491,Home,1.5,Credit Card,1,Delivered,5,3.36,Neutral,287,Satisfied
6660,66,Other,City C,15660,2022-08-24 20:00:00,166.59,360,Clothing,3.2,Bank Transfer,0,Delivered,6,11.66,Neutral,36,Satisfied
6661,34,Other,City D,15661,2022-08-24 21:00:00,322.29,353,Electronics,4.7,Credit Card,0,Delivered,2,19.73,Positive,281,Neutral
6662,59,Other,City A,15662,2022-08-24 22:00:00,6.03,394,Home,1.1,PayPal,0,Pending,3,9.01,Neutral,49,Neutral
6663,47,Female,City A,15663,2022-08-24 23:00:00,484.2,423,Clothing,1.2,Credit Card,0,Delivered,7,2.36,Positive,105,Satisfied
6664,46,Other,City C,15664,2022-08-25 00:00:00,119.88,139,Electronics,3.9,Bank Transfer,0,Delivered,5,11.02,Neutral,440,Satisfied
6665,36,Male,City C,15665,2022-08-25 01:00:00,458.96,391,Clothing,3.3,PayPal,0,Delivered,9,8.91,Negative,362,Dissatisfied
6666,63,Other,City B,15666,2022-08-25 02:00:00,58.96,353,Electronics,1.2,Debit Card,0,Delivered,8,3.2,Neutral,227,Dissatisfied
6667,28,Female,City D,15667,2022-08-25 03:00:00,122.85,196,Electronics,5.0,PayPal,0,Delivered,9,17.75,Neutral,254,Neutral
6668,51,Other,City A,15668,2022-08-25 04:00:00,121.26,125,Beauty,3.3,Bank Transfer,1,Delivered,6,13.14,Negative,301,Dissatisfied
6669,67,Other,City B,15669,2022-08-25 05:00:00,498.1,203,Electronics,3.0,Bank Transfer,0,Delivered,2,4.78,Negative,451,Neutral
6670,24,Female,City C,15670,2022-08-25 06:00:00,7.28,202,Clothing,2.8,PayPal,0,Delivered,6,18.67,Negative,130,Dissatisfied
6671,61,Other,City D,15671,2022-08-25 07:00:00,321.62,174,Home,3.8,Bank Transfer,0,Delivered,5,12.37,Negative,315,Dissatisfied
6672,51,Female,City B,15672,2022-08-25 08:00:00,435.49,184,Beauty,2.8,Credit Card,0,Delivered,4,14.41,Negative,178,Satisfied
6673,37,Other,City B,15673,2022-08-25 09:00:00,337.78,313,Home,3.6,Credit Card,0,Delivered,9,12.5,Neutral,321,Neutral
6674,67,Male,City C,15674,2022-08-25 10:00:00,184.55,212,Toys,3.0,Debit Card,0,Delivered,2,19.61,Negative,469,Dissatisfied
6675,55,Other,City D,15675,2022-08-25 11:00:00,479.36,411,Home,3.4,PayPal,0,Delivered,3,18.03,Neutral,86,Dissatisfied
6676,41,Female,City A,15676,2022-08-25 12:00:00,447.29,156,Toys,4.2,Debit Card,0,Delivered,4,2.3,Neutral,363,Neutral
6677,27,Male,City B,15677,2022-08-25 13:00:00,219.81,483,Toys,4.3,Credit Card,0,Delivered,7,2.26,Negative,110,Dissatisfied
6678,49,Female,City C,15678,2022-08-25 14:00:00,288.8,200,Beauty,4.4,Debit Card,0,Delivered,1,10.79,Positive,143,Neutral
6679,69,Other,City B,15679,2022-08-25 15:00:00,483.92,349,Home,1.8,Bank Transfer,0,Delivered,9,7.65,Neutral,440,Satisfied
6680,32,Male,City C,15680,2022-08-25 16:00:00,491.37,234,Electronics,1.2,PayPal,0,Delivered,5,11.7,Positive,265,Neutral
6681,54,Female,City C,15681,2022-08-25 17:00:00,227.66,240,Beauty,4.3,PayPal,0,Cancelled,1,8.09,Negative,375,Neutral
6682,37,Male,City C,15682,2022-08-25 18:00:00,424.44,183,Beauty,1.2,PayPal,0,Delivered,8,17.81,Negative,420,Satisfied
6683,20,Male,City D,15683,2022-08-25 19:00:00,154.48,306,Electronics,1.9,Credit Card,0,Delivered,3,5.06,Negative,254,Neutral
6684,54,Female,City A,15684,2022-08-25 20:00:00,189.05,329,Home,3.1,Bank Transfer,0,Delivered,1,3.03,Neutral,144,Neutral
6685,57,Male,City D,15685,2022-08-25 21:00:00,86.59,455,Beauty,4.4,Credit Card,0,Delivered,7,8.17,Positive,497,Dissatisfied
6686,25,Female,City A,15686,2022-08-25 22:00:00,108.55,401,Toys,4.6,Bank Transfer,0,Delivered,4,4.5,Neutral,87,Neutral
6687,57,Male,City C,15687,2022-08-25 23:00:00,330.15,160,Electronics,3.5,Bank Transfer,0,Delivered,5,12.65,Negative,124,Dissatisfied
6688,61,Male,City A,15688,2022-08-26 00:00:00,257.84,316,Clothing,4.9,PayPal,0,Delivered,2,10.5,Positive,78,Dissatisfied
6689,40,Male,City D,15689,2022-08-26 01:00:00,119.41,155,Beauty,3.9,Credit Card,0,Delivered,4,14.74,Positive,229,Satisfied
6690,57,Other,City B,15690,2022-08-26 02:00:00,204.44,128,Toys,3.1,Debit Card,0,Delivered,5,3.31,Negative,315,Dissatisfied
6691,28,Other,City D,15691,2022-08-26 03:00:00,189.73,210,Home,1.5,Debit Card,0,Delivered,4,15.58,Negative,174,Neutral
6692,63,Female,City D,15692,2022-08-26 04:00:00,493.74,191,Home,2.7,PayPal,0,Delivered,3,6.98,Negative,498,Satisfied
6693,25,Male,City D,15693,2022-08-26 05:00:00,427.52,241,Electronics,4.3,Credit Card,0,Delivered,5,14.09,Neutral,249,Satisfied
6694,46,Female,City D,15694,2022-08-26 06:00:00,197.04,201,Toys,2.1,Bank Transfer,0,Delivered,2,7.24,Positive,159,Neutral
6695,47,Other,City D,15695,2022-08-26 07:00:00,457.39,170,Electronics,3.3,PayPal,0,Pending,1,17.01,Positive,178,Satisfied
6696,27,Other,City A,15696,2022-08-26 08:00:00,174.6,112,Beauty,4.9,Debit Card,0,Delivered,7,17.01,Positive,175,Satisfied
6697,56,Other,City A,15697,2022-08-26 09:00:00,335.61,256,Electronics,1.7,Debit Card,0,Pending,3,7.51,Neutral,131,Neutral
6698,45,Other,City B,15698,2022-08-26 10:00:00,483.49,180,Clothing,1.4,Bank Transfer,0,Delivered,6,18.37,Neutral,119,Neutral
6699,66,Female,City D,15699,2022-08-26 11:00:00,198.19,199,Electronics,4.2,Credit Card,0,Delivered,8,7.78,Neutral,301,Dissatisfied
6700,53,Male,City D,15700,2022-08-26 12:00:00,341.54,182,Electronics,1.1,Debit Card,0,Delivered,3,18.12,Neutral,260,Neutral
6701,30,Female,City B,15701,2022-08-26 13:00:00,151.48,317,Beauty,3.6,Credit Card,0,Delivered,9,5.48,Neutral,32,Dissatisfied
6702,49,Male,City B,15702,2022-08-26 14:00:00,136.82,471,Toys,2.3,Credit Card,0,Delivered,5,7.18,Positive,485,Neutral
6703,53,Other,City C,15703,2022-08-26 15:00:00,289.21,336,Clothing,3.9,Debit Card,0,Delivered,8,17.92,Neutral,420,Neutral
6704,54,Male,City B,15704,2022-08-26 16:00:00,489.74,224,Electronics,1.5,Debit Card,0,Delivered,2,3.45,Negative,316,Satisfied
6705,43,Other,City B,15705,2022-08-26 17:00:00,229.3,300,Beauty,2.3,PayPal,0,Delivered,2,14.63,Negative,307,Neutral
6706,39,Female,City B,15706,2022-08-26 18:00:00,469.13,101,Beauty,1.1,Credit Card,0,Delivered,6,14.28,Negative,297,Satisfied
6707,21,Male,City C,15707,2022-08-26 19:00:00,457.61,161,Beauty,1.9,PayPal,0,Delivered,2,19.5,Positive,139,Neutral
6708,48,Female,City A,15708,2022-08-26 20:00:00,130.61,119,Toys,2.9,Credit Card,0,Delivered,6,19.5,Negative,129,Neutral
6709,35,Other,City C,15709,2022-08-26 21:00:00,203.9,309,Electronics,1.7,Debit Card,0,Delivered,9,10.65,Positive,396,Neutral
6710,55,Female,City A,15710,2022-08-26 22:00:00,323.43,445,Home,3.4,Credit Card,0,Delivered,3,13.85,Negative,374,Satisfied
6711,41,Other,City B,15711,2022-08-26 23:00:00,261.43,279,Clothing,1.5,PayPal,0,Delivered,8,4.8,Neutral,99,Dissatisfied
6712,40,Other,City C,15712,2022-08-27 00:00:00,52.5,161,Home,4.0,Credit Card,0,Delivered,3,6.07,Negative,325,Satisfied
6713,39,Other,City C,15713,2022-08-27 01:00:00,496.88,372,Toys,4.7,Debit Card,0,Pending,9,12.05,Negative,22,Dissatisfied
6714,19,Female,City A,15714,2022-08-27 02:00:00,377.56,394,Electronics,2.5,PayPal,0,Delivered,5,6.28,Positive,257,Satisfied
6715,48,Female,City C,15715,2022-08-27 03:00:00,221.66,340,Home,3.1,Credit Card,0,Pending,8,5.9,Positive,425,Neutral
6716,28,Male,City C,15716,2022-08-27 04:00:00,310.99,350,Home,3.0,Credit Card,0,Delivered,1,2.41,Neutral,462,Satisfied
6717,45,Male,City D,15717,2022-08-27 05:00:00,48.35,109,Home,4.1,Credit Card,0,Delivered,1,3.32,Negative,114,Dissatisfied
6718,63,Female,City A,15718,2022-08-27 06:00:00,250.17,286,Clothing,5.0,Credit Card,0,Delivered,9,14.81,Negative,291,Neutral
6719,49,Female,City C,15719,2022-08-27 07:00:00,465.76,209,Electronics,3.9,Bank Transfer,0,Delivered,7,2.26,Negative,388,Dissatisfied
6720,22,Female,City C,15720,2022-08-27 08:00:00,448.82,127,Beauty,1.9,Credit Card,0,Delivered,5,18.12,Neutral,341,Dissatisfied
6721,55,Female,City B,15721,2022-08-27 09:00:00,172.0,160,Electronics,3.8,Debit Card,0,Delivered,1,3.42,Neutral,315,Neutral
6722,27,Other,City D,15722,2022-08-27 10:00:00,268.03,157,Home,3.5,Debit Card,1,Delivered,3,4.82,Neutral,459,Satisfied
6723,57,Other,City D,15723,2022-08-27 11:00:00,350.2,399,Electronics,1.8,PayPal,0,Delivered,9,8.13,Positive,105,Neutral
6724,63,Other,City B,15724,2022-08-27 12:00:00,173.3,438,Beauty,2.0,Credit Card,0,Delivered,3,15.08,Positive,203,Dissatisfied
6725,41,Female,City B,15725,2022-08-27 13:00:00,37.12,351,Clothing,3.6,Bank Transfer,0,Delivered,5,14.61,Neutral,97,Dissatisfied
6726,52,Other,City B,15726,2022-08-27 14:00:00,255.19,355,Electronics,4.2,Bank Transfer,0,Delivered,2,6.44,Positive,33,Satisfied
6727,61,Other,City B,15727,2022-08-27 15:00:00,302.81,480,Electronics,4.0,Debit Card,0,Cancelled,5,7.89,Positive,337,Dissatisfied
6728,65,Male,City D,15728,2022-08-27 16:00:00,7.89,244,Clothing,3.4,Bank Transfer,0,Delivered,7,16.78,Neutral,130,Satisfied
6729,40,Male,City C,15729,2022-08-27 17:00:00,52.31,178,Clothing,4.8,Debit Card,0,Delivered,5,10.94,Positive,88,Dissatisfied
6730,34,Other,City C,15730,2022-08-27 18:00:00,107.61,440,Home,3.9,Credit Card,0,Delivered,5,10.25,Positive,174,Dissatisfied
6731,18,Other,City B,15731,2022-08-27 19:00:00,177.29,393,Home,3.2,PayPal,1,Delivered,4,13.4,Neutral,322,Neutral
6732,48,Other,City A,15732,2022-08-27 20:00:00,272.82,385,Clothing,4.3,Credit Card,1,Delivered,4,10.22,Neutral,483,Satisfied
6733,48,Female,City B,15733,2022-08-27 21:00:00,150.45,387,Beauty,2.2,Bank Transfer,0,Delivered,5,9.81,Neutral,343,Dissatisfied
6734,59,Male,City C,15734,2022-08-27 22:00:00,141.71,313,Home,2.1,PayPal,0,Delivered,2,16.37,Negative,106,Neutral
6735,59,Male,City A,15735,2022-08-27 23:00:00,435.33,119,Beauty,4.9,PayPal,0,Pending,6,18.77,Neutral,93,Dissatisfied
6736,51,Male,City B,15736,2022-08-28 00:00:00,76.8,457,Clothing,4.8,Debit Card,1,Delivered,2,11.89,Negative,242,Satisfied
6737,26,Other,City A,15737,2022-08-28 01:00:00,250.25,329,Electronics,4.5,PayPal,0,Delivered,9,7.21,Positive,164,Satisfied
6738,39,Female,City B,15738,2022-08-28 02:00:00,476.65,163,Clothing,1.9,Debit Card,0,Delivered,6,19.09,Negative,126,Neutral
6739,30,Male,City D,15739,2022-08-28 03:00:00,314.38,135,Clothing,3.4,Bank Transfer,0,Delivered,5,14.63,Neutral,250,Satisfied
6740,42,Male,City C,15740,2022-08-28 04:00:00,360.02,310,Toys,3.1,Debit Card,0,Delivered,3,13.78,Positive,46,Satisfied
6741,65,Female,City B,15741,2022-08-28 05:00:00,218.46,270,Clothing,1.8,Credit Card,0,Delivered,9,12.92,Neutral,123,Dissatisfied
6742,35,Other,City A,15742,2022-08-28 06:00:00,14.87,125,Home,2.8,Bank Transfer,0,Delivered,8,15.33,Positive,326,Dissatisfied
6743,68,Other,City C,15743,2022-08-28 07:00:00,324.83,362,Electronics,2.9,Credit Card,0,Delivered,3,15.96,Positive,462,Neutral
6744,29,Male,City B,15744,2022-08-28 08:00:00,317.8,389,Beauty,2.0,Bank Transfer,0,Delivered,1,16.24,Positive,78,Satisfied
6745,57,Male,City B,15745,2022-08-28 09:00:00,59.66,263,Toys,4.8,PayPal,0,Delivered,1,19.56,Negative,98,Satisfied
6746,34,Female,City B,15746,2022-08-28 10:00:00,233.77,489,Home,3.0,Bank Transfer,0,Delivered,8,9.4,Neutral,171,Neutral
6747,32,Male,City B,15747,2022-08-28 11:00:00,458.09,161,Electronics,3.1,Credit Card,0,Delivered,7,6.37,Negative,457,Dissatisfied
6748,59,Female,City D,15748,2022-08-28 12:00:00,106.52,185,Beauty,3.4,Bank Transfer,0,Pending,7,9.09,Neutral,118,Satisfied
6749,32,Male,City C,15749,2022-08-28 13:00:00,233.24,172,Electronics,4.5,Credit Card,0,Delivered,3,15.8,Positive,160,Satisfied
6750,32,Male,City D,15750,2022-08-28 14:00:00,233.25,483,Home,3.1,PayPal,0,Delivered,6,11.73,Negative,417,Dissatisfied
6751,56,Male,City C,15751,2022-08-28 15:00:00,406.33,159,Electronics,3.2,Credit Card,0,Delivered,5,17.56,Negative,89,Dissatisfied
6752,30,Other,City B,15752,2022-08-28 16:00:00,413.17,419,Clothing,2.0,Debit Card,0,Delivered,5,6.25,Negative,473,Neutral
6753,34,Female,City C,15753,2022-08-28 17:00:00,380.84,277,Electronics,3.4,Bank Transfer,0,Delivered,6,15.27,Positive,71,Dissatisfied
6754,49,Female,City A,15754,2022-08-28 18:00:00,185.9,151,Clothing,2.5,Credit Card,0,Delivered,8,6.49,Positive,115,Satisfied
6755,26,Other,City C,15755,2022-08-28 19:00:00,40.66,244,Home,3.6,Credit Card,0,Pending,9,16.38,Neutral,232,Neutral
6756,57,Other,City A,15756,2022-08-28 20:00:00,177.99,415,Toys,2.2,Credit Card,0,Delivered,5,9.89,Neutral,296,Dissatisfied
6757,37,Other,City A,15757,2022-08-28 21:00:00,341.5,176,Clothing,3.9,Debit Card,0,Delivered,7,19.81,Neutral,177,Neutral
6758,43,Female,City D,15758,2022-08-28 22:00:00,352.86,218,Electronics,3.5,PayPal,0,Delivered,1,14.04,Positive,73,Dissatisfied
6759,44,Male,City C,15759,2022-08-28 23:00:00,482.68,308,Electronics,2.9,Debit Card,0,Delivered,5,15.35,Positive,233,Satisfied
6760,38,Other,City B,15760,2022-08-29 00:00:00,229.55,281,Electronics,1.4,PayPal,0,Delivered,3,2.77,Negative,422,Satisfied
6761,35,Other,City C,15761,2022-08-29 01:00:00,318.06,237,Home,3.5,Debit Card,0,Cancelled,2,14.66,Positive,398,Neutral
6762,30,Other,City D,15762,2022-08-29 02:00:00,271.9,224,Beauty,4.4,Credit Card,0,Delivered,3,9.54,Negative,206,Neutral
6763,33,Male,City A,15763,2022-08-29 03:00:00,79.56,252,Electronics,1.7,Debit Card,0,Delivered,9,7.82,Negative,322,Neutral
6764,26,Male,City A,15764,2022-08-29 04:00:00,233.3,117,Electronics,1.3,Bank Transfer,0,Delivered,9,16.31,Negative,213,Neutral
6765,29,Other,City D,15765,2022-08-29 05:00:00,274.69,163,Clothing,1.2,PayPal,0,Delivered,2,6.12,Positive,276,Dissatisfied
6766,61,Male,City D,15766,2022-08-29 06:00:00,475.62,335,Toys,1.1,Credit Card,0,Cancelled,9,5.27,Neutral,107,Neutral
6767,55,Other,City C,15767,2022-08-29 07:00:00,186.44,178,Electronics,4.4,PayPal,0,Delivered,3,8.4,Negative,199,Dissatisfied
6768,36,Male,City A,15768,2022-08-29 08:00:00,490.15,158,Home,3.9,Credit Card,0,Delivered,3,13.33,Positive,296,Neutral
6769,24,Female,City D,15769,2022-08-29 09:00:00,273.44,350,Beauty,1.8,Credit Card,0,Delivered,5,6.63,Neutral,207,Dissatisfied
6770,52,Female,City C,15770,2022-08-29 10:00:00,125.02,413,Beauty,4.7,Bank Transfer,0,Delivered,4,12.05,Positive,379,Dissatisfied
6771,65,Male,City C,15771,2022-08-29 11:00:00,99.87,160,Beauty,1.5,Debit Card,0,Pending,1,8.93,Positive,143,Neutral
6772,35,Female,City B,15772,2022-08-29 12:00:00,75.14,217,Home,2.5,Bank Transfer,0,Delivered,1,9.14,Neutral,195,Neutral
6773,33,Female,City A,15773,2022-08-29 13:00:00,229.2,178,Beauty,2.8,PayPal,0,Delivered,5,5.66,Negative,93,Dissatisfied
6774,56,Female,City C,15774,2022-08-29 14:00:00,15.85,336,Beauty,1.3,Debit Card,0,Delivered,4,7.8,Negative,159,Dissatisfied
6775,21,Other,City D,15775,2022-08-29 15:00:00,225.3,426,Clothing,2.4,PayPal,0,Delivered,8,6.93,Negative,490,Satisfied
6776,42,Male,City A,15776,2022-08-29 16:00:00,494.26,270,Beauty,1.4,Debit Card,0,Delivered,2,6.38,Neutral,135,Dissatisfied
6777,49,Male,City D,15777,2022-08-29 17:00:00,336.7,343,Clothing,4.2,Bank Transfer,0,Pending,8,3.45,Neutral,479,Neutral
6778,57,Male,City D,15778,2022-08-29 18:00:00,381.09,307,Clothing,1.2,Credit Card,0,Delivered,6,9.8,Positive,483,Satisfied
6779,30,Female,City C,15779,2022-08-29 19:00:00,63.91,443,Clothing,1.1,PayPal,0,Delivered,9,6.4,Neutral,458,Dissatisfied
6780,62,Other,City C,15780,2022-08-29 20:00:00,239.18,186,Home,3.9,PayPal,1,Delivered,6,19.3,Neutral,278,Satisfied
6781,34,Male,City B,15781,2022-08-29 21:00:00,146.68,238,Electronics,4.1,Bank Transfer,0,Delivered,7,12.83,Neutral,393,Neutral
6782,66,Female,City D,15782,2022-08-29 22:00:00,447.58,187,Toys,3.0,Bank Transfer,0,Pending,8,10.32,Negative,85,Neutral
6783,54,Other,City C,15783,2022-08-29 23:00:00,94.74,232,Beauty,2.3,Debit Card,0,Cancelled,1,8.08,Positive,153,Dissatisfied
6784,23,Other,City B,15784,2022-08-30 00:00:00,232.07,138,Toys,1.9,PayPal,0,Pending,7,10.29,Positive,273,Neutral
6785,36,Male,City A,15785,2022-08-30 01:00:00,296.08,275,Electronics,1.5,Bank Transfer,0,Delivered,7,8.15,Neutral,425,Satisfied
6786,30,Male,City B,15786,2022-08-30 02:00:00,259.45,179,Clothing,2.9,Debit Card,0,Pending,3,17.42,Positive,342,Satisfied
6787,43,Female,City B,15787,2022-08-30 03:00:00,415.97,119,Clothing,3.0,Debit Card,0,Delivered,7,6.61,Positive,269,Dissatisfied
6788,31,Male,City D,15788,2022-08-30 04:00:00,119.57,320,Clothing,2.8,PayPal,0,Delivered,4,7.04,Positive,92,Dissatisfied
6789,48,Female,City A,15789,2022-08-30 05:00:00,191.81,436,Clothing,4.1,Debit Card,0,Delivered,6,14.77,Positive,296,Neutral
6790,21,Other,City D,15790,2022-08-30 06:00:00,397.08,374,Beauty,1.4,Bank Transfer,0,Delivered,2,18.22,Positive,440,Satisfied
6791,56,Other,City D,15791,2022-08-30 07:00:00,266.4,287,Electronics,3.7,Bank Transfer,0,Delivered,4,14.24,Negative,180,Satisfied
6792,25,Other,City B,15792,2022-08-30 08:00:00,204.05,253,Electronics,2.6,Bank Transfer,0,Delivered,4,3.53,Positive,135,Dissatisfied
6793,42,Other,City B,15793,2022-08-30 09:00:00,19.57,242,Electronics,2.0,PayPal,0,Delivered,5,18.18,Neutral,276,Neutral
6794,30,Male,City C,15794,2022-08-30 10:00:00,377.93,350,Toys,3.7,Bank Transfer,0,Delivered,6,15.85,Negative,141,Dissatisfied
6795,49,Male,City B,15795,2022-08-30 11:00:00,486.23,311,Clothing,1.8,Credit Card,0,Delivered,4,6.31,Positive,340,Satisfied
6796,55,Female,City C,15796,2022-08-30 12:00:00,312.04,248,Home,1.9,Debit Card,0,Delivered,6,3.13,Neutral,384,Neutral
6797,55,Female,City D,15797,2022-08-30 13:00:00,428.99,274,Electronics,5.0,Credit Card,0,Pending,9,14.91,Negative,346,Satisfied
6798,45,Female,City B,15798,2022-08-30 14:00:00,260.85,271,Toys,4.6,Debit Card,0,Delivered,4,6.22,Negative,440,Neutral
6799,47,Female,City A,15799,2022-08-30 15:00:00,119.68,233,Beauty,3.8,PayPal,0,Cancelled,7,11.43,Negative,59,Satisfied
6800,20,Female,City A,15800,2022-08-30 16:00:00,12.15,215,Clothing,2.3,Bank Transfer,0,Delivered,7,3.61,Positive,338,Dissatisfied
6801,45,Other,City D,15801,2022-08-30 17:00:00,328.43,456,Toys,3.1,Debit Card,0,Delivered,8,12.23,Neutral,71,Neutral
6802,20,Other,City D,15802,2022-08-30 18:00:00,249.09,302,Home,1.5,Debit Card,0,Pending,2,2.39,Positive,479,Dissatisfied
6803,62,Other,City B,15803,2022-08-30 19:00:00,392.14,394,Home,2.3,Bank Transfer,0,Delivered,1,11.61,Positive,179,Neutral
6804,51,Female,City C,15804,2022-08-30 20:00:00,348.87,245,Beauty,1.3,PayPal,0,Pending,9,17.01,Neutral,430,Dissatisfied
6805,33,Other,City B,15805,2022-08-30 21:00:00,494.04,337,Electronics,3.4,Credit Card,0,Cancelled,9,12.45,Positive,317,Dissatisfied
6806,39,Other,City C,15806,2022-08-30 22:00:00,257.6,327,Electronics,4.4,PayPal,0,Delivered,4,17.92,Positive,257,Neutral
6807,49,Other,City B,15807,2022-08-30 23:00:00,216.45,354,Toys,4.2,Bank Transfer,0,Delivered,4,11.88,Neutral,455,Dissatisfied
6808,55,Other,City A,15808,2022-08-31 00:00:00,146.94,391,Toys,4.4,Credit Card,0,Delivered,3,14.37,Negative,48,Neutral
6809,25,Male,City A,15809,2022-08-31 01:00:00,241.05,255,Electronics,1.7,Bank Transfer,0,Delivered,3,8.59,Negative,321,Satisfied
6810,25,Female,City C,15810,2022-08-31 02:00:00,437.07,438,Electronics,3.6,Credit Card,0,Delivered,5,7.34,Negative,85,Neutral
6811,23,Female,City B,15811,2022-08-31 03:00:00,26.01,449,Toys,4.8,Debit Card,0,Delivered,5,8.04,Positive,321,Satisfied
6812,31,Male,City D,15812,2022-08-31 04:00:00,489.06,342,Clothing,4.1,Bank Transfer,0,Delivered,4,3.85,Positive,486,Satisfied
6813,49,Other,City C,15813,2022-08-31 05:00:00,496.69,306,Home,1.0,Bank Transfer,1,Delivered,5,6.58,Neutral,428,Neutral
6814,52,Other,City A,15814,2022-08-31 06:00:00,300.92,353,Home,4.5,Debit Card,0,Delivered,3,8.97,Positive,118,Satisfied
6815,27,Other,City C,15815,2022-08-31 07:00:00,169.11,357,Beauty,3.8,Bank Transfer,0,Delivered,6,8.15,Neutral,468,Dissatisfied
6816,20,Female,City B,15816,2022-08-31 08:00:00,115.41,172,Home,1.5,Credit Card,1,Delivered,8,10.92,Negative,460,Satisfied
6817,29,Female,City D,15817,2022-08-31 09:00:00,141.86,134,Toys,2.3,Bank Transfer,0,Delivered,6,10.79,Neutral,47,Neutral
6818,66,Female,City D,15818,2022-08-31 10:00:00,29.8,228,Clothing,1.5,PayPal,0,Pending,7,15.24,Negative,421,Dissatisfied
6819,48,Female,City C,15819,2022-08-31 11:00:00,240.18,287,Toys,3.9,Credit Card,0,Delivered,8,9.12,Negative,257,Dissatisfied
6820,46,Female,City B,15820,2022-08-31 12:00:00,33.38,418,Electronics,1.0,Bank Transfer,0,Delivered,7,14.19,Positive,210,Neutral
6821,22,Male,City B,15821,2022-08-31 13:00:00,360.64,194,Electronics,2.9,Debit Card,0,Delivered,5,18.03,Positive,421,Neutral
